"","X2019_12_18_14_35_Q.Exactive.HF.X.Orbitrap_6070","X2019_12_19_19_48_Q.Exactive.HF.X.Orbitrap_6070","X2019_12_20_14_15_Q.Exactive.HF.X.Orbitrap_6070","X2019_12_27_12_29_Q.Exactive.HF.X.Orbitrap_6070","X2019_12_29_15_06_Q.Exactive.HF.X.Orbitrap_6070","X2019_12_29_18_18_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_02_17_38_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_03_11_17_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_03_16_58_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_03_20_10_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_04_04_23_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_04_10_03_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_04_14_59_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_06_20_17_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_08_16_43_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_09_11_07_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_15_13_56_Q.Exactive.HF.X.Orbitrap_6070","X2020_01_20_15_10_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_05_20_55_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_10_15_41_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_11_10_35_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_12_05_06_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_13_00_26_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_13_03_11_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_17_13_55_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_18_01_25_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_18_18_55_Q.Exactive.HF.X.Orbitrap_6070","X2020_02_28_12_27_Q.Exactive.HF.X.Orbitrap_6070","X2020_03_01_23_00_Q.Exactive.HF.X.Orbitrap_6070","X2020_03_06_16_22_Q.Exactive.HF.X.Orbitrap_6070","X2020_03_07_18_15_Q.Exactive.HF.X.Orbitrap_6070","X2020_03_11_11_25_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_04_11_39_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_12_15_13_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_12_18_10_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_12_21_07_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_14_14_46_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_14_17_28_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_14_20_11_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_15_10_30_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_20_12_33_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_20_15_35_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_22_14_57_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_22_17_43_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_26_14_20_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_27_13_57_Q.Exactive.HF.X.Orbitrap_6070","X2020_05_28_04_06_Q.Exactive.HF.X.Orbitrap_6070","X2020_06_01_10_22_Q.Exactive.HF.X.Orbitrap_6070","X2020_06_01_15_41_Q.Exactive.HF.X.Orbitrap_6070","X2020_06_02_09_41_Q.Exactive.HF.X.Orbitrap_6070"
"RBX1",27.0492636119939,NA,NA,NA,29.5118082902601,29.4512048221674,27.0164832290921,28.2165545661205,28.5857033263962,27.2463557136822,28.2505632096103,25.1269161676464,28.0518064466661,28.0212044238498,28.246944596543,28.9857115852261,25.5462195267257,30.6589785461887,28.8712946901143,27.4212559984357,27.1321239265563,27.6336026938905,28.4226199456883,27.5312582970885,27.6521890594141,27.0978823172141,26.8904112445674,NA,26.1577109842288,27.6651940677324,27.4806986307271,27.1485083902841,25.8191425789398,26.1105819154334,25.4974094230847,22.6325408765469,NA,25.6821750741598,NA,26.4920848338935,26.9450308291307,26.8311067619111,NA,25.6817998817929,26.8840186276832,28.0990368949803,28.4429654462031,27.0073151073851,27.7047077760439,27.1966678568389
"RCC1",31.2910436181737,30.7022324622409,31.5050264143353,30.239452418819,30.2563116798186,30.5650179440377,27.9513260735959,29.7111894436292,29.6457969119471,29.4072817375775,30.3740974380567,26.9768367844627,27.7677451941334,30.7263093304039,28.337858624265,29.5208077259233,29.9816892997096,31.1363842174365,31.0985475672263,32.3165411414898,32.2931560103886,32.3009750703032,32.4179762485826,32.527618522664,31.0723344460764,30.8429605571676,31.2483591977201,30.5776772108303,30.4965754171461,28.4683597290717,29.4227602788474,31.4062378229347,29.8505361299475,30.17771534396,29.8026575372891,29.8498057080374,30.0964754959999,30.2828391128996,30.4834690493238,31.121887117266,30.3067166332558,30.9909806337681,30.9677421818777,31.157980762113,32.0198267951619,32.9730737248945,33.1011491363065,28.1868804556838,29.9002353625194,31.9247192591014
"RCC2",30.534081866776,30.9621667414448,31.2272801161657,30.7809736702719,32.3479966690466,32.4588256355959,30.6534367624837,30.8753287671854,31.9400672234348,31.8970282110784,32.1184875215433,29.9510203030251,30.3819550483585,32.9350864814328,31.0543965641318,31.378703467067,29.570511238233,32.9989188936723,32.6908118052609,32.1297066217253,31.3938152035685,31.8765367939582,32.0849622632128,32.2122523576301,31.0867662850199,31.1630297791584,31.348577156113,30.5929904021133,30.3421259195087,30.2970161578743,31.3424968535721,31.2273375037447,29.5499357165673,30.1164439122325,29.7211674193765,29.7421884001993,29.9619598292837,30.1125965576991,30.2188192125788,30.2698592629724,29.9979268941995,30.0791551091452,30.0815696620785,30.5289693826237,31.1526118588149,32.4185041236242,32.7074462958508,30.9542831423689,32.3634056527459,30.9995406472099
"RCL1",26.7248142084579,26.632979005557,26.6044181709784,26.4928183221889,26.9160439942283,27.3292004234309,26.2525044702652,25.3908690279049,26.7611644685017,26.6821750741598,27.4766102527916,22.8620220701073,24.597245576047,28.6208677298601,26.0713245448055,27.3976246319189,27.7062238699371,28.1436514807652,28.2955718652377,28.4490411234252,28.2511052195879,28.9462028218398,28.864314820321,28.1663381093548,27.5175075642659,27.0321257901071,27.5114878609998,27.231142939933,26.6805664194223,25.3266999363682,27.3649453626992,27.412722174762,26.3283445801117,24.8438831075622,25.6322024833425,25.9353281986855,26.276805251509,25.763901646338,26.5633858721646,27.1864082305344,26.5873497075786,26.7755524133725,26.8731444311424,27.6032865344534,28.0192435560114,28.9591152292788,29.8140129287809,27.4919778356863,27.7153525955438,28.2245803217475
"RCN1",32.2291727020089,31.7113289561662,32.2079838112168,31.6227450171007,30.7571634187876,31.2776390101093,29.5016139934624,30.6204308011063,30.3028006976938,30.9930747762596,30.6300996161363,28.9879353303487,29.5761459263426,31.4620236782507,30.0573694618322,30.5033212128277,30.9021778050849,31.281070968622,31.6067317252401,33.225902128996,33.2113677446013,33.4897500891842,33.173417688687,33.6069743451269,31.5074859304423,31.4070486959196,32.2785254587031,31.7360223049795,31.9785561144037,28.5131457848607,30.8043973288591,31.9139204867537,31.2226241247822,30.8990830501251,30.7648540049087,30.7866706315592,31.3907440048762,31.5220152724284,31.7384403652822,31.705325941464,31.5239321647683,31.467475715801,31.8507298532977,32.206004965038,32.088757582839,33.82704918357,34.1962310758146,29.7419313355441,30.8551931806925,32.7416179760526
"RCN2",28.6615970842312,28.7810362247983,28.3942753199943,29.1844231952756,27.6241492018351,28.4437954558381,NA,NA,27.71168178061,27.5676130953522,28.8369555743423,26.7063556289253,NA,26.0030952885884,27.7020012161123,27.5510549453797,27.2055506114233,28.4272637319482,28.2379037295221,29.5945751063885,29.2681197593812,29.4977938935717,29.350791415335,29.1739090723723,28.1930053581042,29.0481464621419,27.3472258434832,28.9907237231594,28.5649271199613,26.6770748351933,28.281933209667,28.5540231154444,28.3771628606654,26.9087339886738,27.2837444476505,28.1084398288619,27.7701422219925,28.0129188499079,27.9806002677342,28.6191542112913,26.6436140178779,28.5190460788845,27.5036245071035,28.4032437837162,28.5742701411574,30.2527074745473,30.2326074192273,26.5536789741917,NA,28.9643581878391
"RCOR1",NA,25.1156107756102,25.9233171472942,25.6883783836187,27.5655809257263,NA,NA,NA,NA,NA,28.3157479226593,NA,NA,26.9637796386471,NA,26.6426504316309,24.3122980178277,NA,NA,27.7506619102953,28.0301797201967,28.2705277447394,27.9950175821295,NA,27.2480763884273,25.511623580904,28.0074755167443,26.5528292527924,NA,24.7220278503744,26.8687952433037,NA,26.0452690684889,25.8381224968103,NA,25.007871116924,NA,25.4331032540375,25.8412696808991,26.0540963488173,26.0024086689864,NA,26.0801163311758,26.3008780021511,NA,NA,29.0850192668298,NA,NA,26.6076666902364
"RCOR1.RCOR3",26.12947326635,NA,NA,NA,NA,28.3277023642741,NA,NA,27.157209834279,27.1135655681739,NA,NA,NA,NA,NA,NA,NA,28.2618132279465,27.7909791139705,NA,NA,NA,NA,28.0942116553526,NA,NA,NA,NA,26.1006517531053,NA,NA,26.655673089191,NA,NA,25.259722865787,NA,25.2345821111155,NA,NA,NA,NA,26.2142492976293,NA,NA,26.5731001482688,28.5788830788713,NA,NA,25.8033629446205,NA
"RDH11",27.5386029152728,26.182283863493,28.115253569722,27.0524803246775,29.0377912422433,29.0395963608058,25.8468982453372,27.7041800653559,28.7188508323578,28.92487496522,29.2514438724475,23.7866612851269,27.3863202409199,29.9852229869273,27.519608540408,27.9703778437953,26.3929170426049,29.3847568788724,29.420533386329,28.5626000746809,28.8384591649327,28.9947748744254,28.9308357646693,29.2379037295221,28.2141010418991,28.0084375985352,28.4043812355166,27.8015016489032,26.5677581408498,27.2802082119419,28.6676660311107,27.18063460318,26.8421813214036,26.5429180287262,26.3202575204619,26.5393723052991,26.8820369834743,27.0317052406096,27.5240256065923,28.1610603604612,26.9367439606561,27.3046076997846,27.9272226740461,27.545910332039,28.7076725573973,29.7785475910831,29.9325544497048,28.557496539297,28.3712332585594,28.7128299139243
"RDH13",28.0795874840141,26.9967961920998,28.4095291631004,27.3584203479124,25.0332186454186,26.8385793845104,23.6026354412886,23.5198934372361,25.3182760683706,25.9184117932078,26.7955070197481,NA,23.6413003287449,25.9602040203211,24.8661794232886,25.1162059222879,26.7893008024818,26.6288141786435,26.011138685639,29.0143030876354,28.4391650235152,29.4983076298178,29.1511243384911,29.5767586351891,27.8747866567505,28.1171873778716,27.66675223679,27.9293690377477,27.1779766565706,23.1848468987068,25.6006236894105,27.7106312585296,27.0647621679883,26.3928679242872,26.334103167251,26.7333739128826,27.0366389716829,27.397787814256,27.6703364061244,26.9509368998026,26.2839916598439,27.5217813307325,28.5494400428554,27.2956156529315,28.6475648682092,28.8502529490197,29.3078676360365,24.9983466436632,NA,28.7204173829464
"RDH14",24.8565235542931,24.2128217034507,25.062211200733,24.5739235755055,NA,26.5753381947995,NA,NA,NA,NA,NA,NA,NA,26.9086194754348,NA,NA,NA,27.6387896378573,25.4374912481555,24.5432131126978,24.6575278038334,25.1770262019338,25.5759151920439,26.3897536857227,25.8080855158892,25.1500785283395,NA,24.2632737858231,24.7078831544404,NA,NA,23.114673914216,22.4724141919997,28.8787963813096,23.0178088451449,22.1225942151974,NA,NA,NA,24.4332624725697,22.8186453651513,24.5656971268492,23.3064689390255,25.3671638290022,24.9673684067474,26.9855487375118,27.4008847768933,NA,NA,25.6382372515039
"RDX",29.9425162055895,30.5298072116757,31.3194781868428,30.2532712254985,31.9259573659223,31.9753477728358,30.0261741346364,30.4919014035366,31.6159227173711,31.7485921780299,32.2370318606587,30.3744084195648,30.335432745931,31.7956773140996,30.5806450725102,31.0400276851734,30.8774512928041,32.4812810525922,31.9314628993137,31.5011868727708,31.749471577672,31.5575969613414,33.2691904713167,32.0659628007754,32.2166528516046,32.4901806087705,30.4087196834658,30.0906830493706,29.5927766008867,30.40588292264,31.4286220138693,32.0410401371662,29.8703248308165,29.7816928836199,29.1172369286278,29.4127423612083,29.7400179786019,30.0210190504401,30.4297196895542,32.0202243230747,30.3296709209358,31.8713681377427,30.5773170547925,30.3048687659326,31.1805634719708,33.2944712630288,33.7743117500558,31.2123393394548,31.9645441008178,32.6199937399861
"RECQL",29.3897495836087,29.5453396202135,30.2078093162815,29.4154246447698,31.6441815442607,31.9913523970603,29.7185242534355,31.1765864048041,30.943285027905,31.2475106034713,31.6918311058001,29.2415677911451,29.3827178500441,32.0618817148676,30.7038006540357,31.1913706692965,28.0523766716228,32.4043101710462,32.2019515061952,30.7259032005584,30.7319831762957,31.0956584077112,30.984068695034,31.3629617023819,29.9295947851238,29.7689284358909,30.147586834813,29.6192591790988,28.878328666665,29.9467048131216,31.3945819827739,29.9005232968664,28.3413837651447,28.5912434308503,28.5951622512789,28.4468347455669,28.2242583070056,28.9594469277933,29.094287173968,29.5901192597917,28.4638855286569,29.7337456269569,28.9408373515898,29.2705945758832,29.547014294629,30.7790174733066,31.2983825276096,30.0074487830897,32.0135179619418,30.3097550293503
"REEP4",26.0082345457977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.0536614434366,24.8577103520771,NA,NA,NA,25.4420558397929,25.6670907466207,26.4589673784122,26.5156441411443,27.0927508512549,NA,24.2720596275586,23.4623884392377,25.2703851612845,26.3048165564822,25.8382186957196,26.0417438625172,NA,NA,26.3059299485067,24.420533386329,22.4436942992653,24.3517140741931,NA,24.1797997760729,23.6466931760819,24.3705267172217,24.8593228319093,NA,24.885671799609,NA,25.2326806041835,24.315134632897,26.814945005997,28.0563619480865,NA,NA,NA
"REEP5",28.2951339151885,29.3988684312948,29.9971193402792,29.3577494439692,28.3174309699656,29.7183609362477,27.9749240116223,28.773353039014,30.2315778624007,30.4812569902297,29.4386892659882,28.6746862945481,28.6749556236583,29.494345226116,29.1195144256477,29.1614208209508,28.0437995414267,31.0389818276379,30.4268240138625,29.4337241069703,29.3456618087994,29.9780105173315,29.9391565416433,31.2710289028728,30.0485622468712,30.3258168802442,28.3258168802442,28.9195146798488,29.5751903021046,28.5859181783474,29.4832191604368,29.5119213659505,28.4957942895306,28.6434764020967,28.813967073378,28.5983606601581,28.5786311897321,28.0169082386815,27.9217292752336,27.7473361056516,29.535250544152,28.8918601701094,28.9040314765263,28.0467162875117,29.8742003621754,31.1584021890897,31.0156461253899,29.8437393722741,30.4037516855137,29.3984811333465
"RELA",27.4646646478857,27.0561034978537,27.4215770432306,26.1384266501068,26.1836852002752,26.4069291208047,NA,NA,26.071672337453,25.9107936742026,26.7470159123305,NA,25.0518790332698,26.4655367621882,25.8361730874953,25.0131638502292,NA,28.1433595455767,25.7975368581666,28.3327467576682,27.7700161618726,28.8915125606689,28.6181391285474,28.8768075460203,28.1474412722278,27.1002908236848,27.2681197593812,27.8484034544725,26.5440980026527,24.3017328498644,25.841893497158,28.1342801287851,25.935597974768,25.1115572541112,24.6348354174198,25.1743996934362,25.5464256197087,25.6272562225307,24.4922835237987,26.875607069079,25.7840418991365,26.8047665721425,26.3471075433855,26.5223202754245,27.2887686541842,30.0722705492258,30.1794960827678,25.3359948913287,NA,28.1806820220379
"REPIN1",23.7739440575305,24.1389929374281,NA,23.6472423348724,25.0023442816416,25.5316598782094,NA,23.0197101661932,NA,24.7868108207783,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.3372206306045,NA,NA,NA,NA,25.2709197765954,24.9108165430875,NA,24.0620052808855,23.3583700409376,23.396498170454,NA,25.0844820766946,23.7051429920955,24.0836708446439,23.180604254293,23.225483419567,NA,NA,NA,NA,22.985183891914,24.2127475041017,NA,NA,NA,27.7787512255034,26.9912915696221,NA,24.9779723178081,NA
"REPS1",NA,24.1623864111853,NA,23.8330630243718,24.4752500362299,NA,NA,NA,24.1444491356686,NA,NA,NA,NA,NA,NA,25.3620545743999,24.4615768666798,25.0248329423986,23.8160688096181,25.2867258249966,26.1891261308619,26.0610370637082,26.3649620556317,25.9495572672125,25.6940236960874,25.5796600596735,23.6889119049594,22.6048988478415,27.5695699802371,22.1622327286242,23.2232163268934,24.7335032155975,23.7003880695036,23.0265139869057,23.3207223367435,23.0347472534025,24.1128301736078,24.1542185917757,NA,24.8707010960702,NA,NA,23.5936601075226,25.5654356611598,25.121195485209,24.6003684781558,26.1012330606429,26.3252421748101,NA,23.6396454189459
"RER1",28.2849359735309,26.8760756667416,27.4606086254193,27.3854976299722,26.6639734561091,26.8517427517511,NA,NA,24.9912699414705,25.2722020456279,26.7031900872474,22.9645509860236,25.2603332416082,25.8632988960893,NA,NA,26.734666418829,27.8804613835157,25.1089681735655,29.3530864378121,29.1507612958759,29.5096392916007,29.5968511839838,29.3150136717432,28.4949173987135,28.1368731008844,28.5221556192392,28.0485362638359,27.3739315538389,23.711143483604,26.5118949824154,27.6085834258799,27.1887678121027,26.6310369157856,26.5765784537153,26.9114795831097,27.0704035122955,26.6169481212833,26.3177759678846,27.9743770389736,26.9128504233816,27.2164157987428,27.6743832391871,27.7423329789413,28.5708730970828,29.7714022177415,29.6874742815078,NA,24.486280198334,27.9856573046971
"RETSAT",28.1103827856828,26.1662423224118,27.3312523783212,25.9128504233816,NA,NA,NA,23.7362417095941,NA,NA,25.2146383964502,23.2748342471772,NA,NA,24.2691369545884,NA,25.5344529780426,25.2375755583775,26.715548983008,29.087424033349,29.138729348569,29.204081721046,28.962649421114,29.3889904917685,27.6907909957087,29.8939874523237,27.7257244672006,27.0783663271034,26.8086992980898,23.9312078504722,24.2067246478702,27.8419414718534,26.1063145277537,26.5385881152888,26.2617146094108,26.569671375994,27.1213931282042,27.2530457515525,27.2070412877363,27.856321701542,23.9931719787149,27.9890188415081,27.3595099018337,29.6345204113211,27.7679977004858,29.7698428112206,31.420613694439,25.1108805585342,NA,26.9958263130442
"REXO2",29.5384179045593,28.7237732090145,28.8096194820527,26.9104505974206,28.3125923164337,29.4465192730954,25.5413530752439,28.2557941291265,26.6433387731874,28.4752191073077,28.8682359507822,26.6883250206314,24.987761893022,28.9234304998805,27.0525839702855,28.4951080724964,27.6938509365405,29.0464821238962,28.431972296903,30.8788402217845,30.4484504601454,30.9312163058525,31.1148937938488,31.31802388419,30.0981082855818,29.8339587589147,29.4060654536957,29.190935223983,28.9360699615591,26.3865011523997,27.9884771876474,29.0752068792462,28.6509916175006,27.7798159220287,28.0639397680567,28.0919946821297,28.9213604119982,28.2006952484736,28.9734740804829,29.2565591384457,28.4012510826058,27.8983335532141,28.5800699642321,28.5701492885984,29.6128421254983,27.2533163160594,31.1153279949091,28.6798285194481,28.9812265615625,29.0646080037066
"REXO4",27.6435452116281,26.2689942336069,26.369678410617,26.2312528274611,27.2416359773478,27.1446241716333,NA,26.1502335110217,26.8833195346114,27.1567277951015,27.2863028092948,NA,NA,26.6430634759743,26.0702806635224,25.9405125476619,25.6738982181568,28.5074481234731,26.5988930396028,28.7216563635765,28.5688817492895,27.9579813502622,28.6567302960006,29.1113781596983,27.1005916044721,26.7203847638198,27.9900474239182,27.9774374182526,27.0291793659506,25.7544516450332,26.027577354987,27.9922104664777,25.6353614281099,25.955023542736,26.2833558857401,25.5066388167757,26.0772664014245,26.814945005997,26.9356204538313,26.8104165003477,27.0885111902331,26.986959474059,26.9895602920834,27.7955070197481,28.1203552002792,28.885037531553,28.885706705351,NA,26.9052946314166,27.9638347485671
"RFC1",27.1048959189752,26.5970466169504,27.8388798896336,26.4652097811025,27.5276092019953,28.5325964663453,25.7657994135008,25.9146761865497,28.1080908158731,28.2770625263071,28.1491385892333,28.2419995826779,25.9017319939852,28.5548282316669,25.9248126847891,27.0500944182598,25.31813812693,29.7366030091787,28.9726253316323,28.2519178529407,28.5965135555816,28.8507000513984,29.0134780288789,29.0303376074791,27.8991983227904,27.9820158490638,27.318982811321,27.1536389245714,26.4297396395655,26.2652606365461,27.4922835237987,27.4289414238536,26.1266405172618,25.7304744906973,25.6255293778029,25.6755681601414,25.4789875502286,25.9188439523473,26.1409829426683,27.1106814700027,25.3906722654596,27.1147573036647,26.814945005997,27.6000281262396,27.9800009495568,29.6639225748733,29.6327363872598,26.3296965800236,27.468864636415,27.8525763697764
"RFC2",28.3723131823463,27.7691334324813,28.8923524734893,27.9789106418864,29.6606284390095,30.185770481298,27.3394311367276,27.2701712596768,28.4120760592987,28.621601472404,29.00142108045,24.643228660606,27.5285782291588,29.7613388650012,27.8516236241311,28.6394798235093,27.4403141235686,30.5081473920741,29.9564311961875,29.9861728872848,29.7392615834134,29.546830359518,29.7608314711781,29.7563364224675,28.987393269459,28.7878073292213,29.1049708803975,29.4349570607517,28.2750652247885,27.6565598311651,29.5272176795249,29.4239425448211,28.2180801269884,27.9755801051831,27.941900852609,27.5201333067255,28.0024945143097,27.7893008024818,28.349631989121,28.998115258423,28.3998260376473,28.1177323426091,28.6561165283067,28.9249315814605,29.1867151944632,30.8371060039385,30.925709829546,27.7211022142945,28.5046476548055,29.580716944928
"RFC3",28.3866491540113,29.1298417049558,29.7687549544832,29.0018505498409,30.9398571171152,31.2346643313172,27.6929868283559,28.2411358703406,29.4120154711358,28.8273558857875,31.3042704194088,26.1542765456882,27.9170689996291,30.1171873778716,27.698097477923,28.6045242164076,27.8402013690706,30.4801978487632,30.2542854224056,30.364736684744,30.0066465430092,30.3743047665102,30.5828893949206,30.7689599757239,27.9631181553522,28.6209725730737,29.5275719187184,28.7200259047428,28.140144353542,28.3430371868156,29.1871637165978,28.9702132559175,27.1236640786742,27.8272347272704,27.5822613364956,27.3663635728747,27.4539539356401,26.6367170975772,27.131044615767,28.9616563044243,28.4934292776968,27.8703248308165,28.3246586575008,28.7591970846592,29.0340167472508,30.1447943251307,30.4014138552956,28.1088385974899,29.7230896446851,29.6633627628108
"RFC4",29.1764794068488,28.733761786266,28.7993106270406,27.5682656852846,29.3824498845975,29.9196851540843,27.8847755964222,29.4340622798058,29.2004380189719,28.2859942821329,29.536529438828,25.5892657324742,27.2093673903345,29.8692513477204,28.042547699959,27.7553179296324,27.7997120489909,30.1284165538985,30.2546233296658,30.4210151679468,30.4118538902605,30.6631421711303,30.7423811686358,30.7450291260159,29.2178259788443,28.3249161207014,29.3805727315668,28.3771628606654,28.2062495577287,28.4428468344072,29.3658840401491,29.7565432159948,27.6294396696747,27.8134166948296,27.6725635689342,27.3107736292848,27.932976763717,28.1764080704697,28.391328035944,28.862897054218,28.2718637797547,27.9478754472871,29.1712148296296,28.4361095159808,29.165763292278,30.7833956765415,31.2623174219277,28.7630658372796,29.969801704056,29.5464808181875
"RFC5",29.2685213694847,28.6454361888003,28.9161579196866,28.9253844314173,29.8007922455615,30.2627094510167,27.3341543275568,28.1540736968082,29.0325987618031,29.5565284775637,29.5713976312517,27.0679445470684,27.6075256022659,30.3849421023071,28.548301184206,29.3169564630783,27.7207761446715,30.199759648544,30.1242312581825,30.014116825284,29.4047263560171,29.9471230058026,30.4775948365228,30.3630661735822,28.7803166839361,28.837075919274,29.0321783501756,28.699455059338,28.2488002695468,28.08653853302,28.7534063154123,29.2558391409057,27.3659465969358,27.85638107293,26.9360699615591,27.9239404763343,28.3047817491322,28.0116399121009,28.1234174093212,28.965707234377,28.5532908015073,28.4901423455648,28.6202035458482,28.7784379298734,29.5863656838384,30.7962963968923,31.2763637852635,28.4904101666963,29.2221634574067,29.3293287561502
"RFK",NA,25.1489544057042,26.0598000967931,NA,27.2186344766747,27.7104998894673,NA,NA,26.6486965955234,NA,27.3700277737477,NA,NA,27.2555690491627,27.216508311811,NA,24.50451885391,27.2782595813105,27.4915191820373,27.2363533759677,NA,NA,NA,NA,NA,26.9315685693242,NA,25.5987226995541,25.1113184566198,23.4873847243858,NA,26.5993188017546,NA,24.4877527118998,23.7691082037036,NA,25.6147316330996,25.2437254576375,24.7106181221616,NA,25.186389338313,25.5497191097467,25.7635977717934,NA,25.7965470498599,26.9783651788979,28.3182070992989,25.1889564120168,NA,26.627979768533
